product_id,product_name,category,sub_category,brand,price,original_price,discount_percentage,rating,review_count,stock_status,seller,warranty,color,size,fit,material,sleeve_type,neck_type,pattern,occasion,purpose,care_instructions,features,description,image_url,product_url,weight,model,case_size,display,battery_life,water_resistance,connectivity,health_features,sports_modes,energy_rating,capacity,power,bluetooth_version,noise_cancellation,skin_type,hair_type,ingredient,volume,spf,gender,closure_type,sole_material,processor,ram,storage,gpu,operating_system,battery,camera
300132,JBL Tune Buds,Electronics,Earbuds,JBL,10199,11299,10,4.6,2683,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Music, Calls, Fitness, Travel",,"IPX5 Water Resistant, ANC, Low Latency Mode, Bluetooth 5.4","JBL Tune Buds true wireless earbuds featuring IPX5 Water Resistant, ANC, Low Latency Mode, Bluetooth 5.4. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300132.jpg,https://example.com/products/300132,,Tune Buds,,,36 Hours,IPX4,,,,,,,Bluetooth 5.3,ENC,,,,,,,,,,,,,,,
300133,JBL Live Pro 2,Electronics,Earbuds,JBL,6999,9199,24,5.0,17866,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Music, Calls, Fitness, Travel",,"Bluetooth 5.4, Bluetooth 5.3, Fast Charging, ENC","JBL Live Pro 2 true wireless earbuds featuring Bluetooth 5.4, Bluetooth 5.3, Fast Charging, ENC. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300133.jpg,https://example.com/products/300133,,Live Pro 2,,,50 Hours,IPX7,,,,,,,Bluetooth 5.4,Hybrid ANC,,,,,,,,,,,,,,,
300134,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,6599,8699,24,4.9,17757,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Music, Calls, Fitness, Travel",,"Bluetooth 5.4, Fast Charging, IPX5 Water Resistant, Bluetooth 5.3","Samsung Galaxy Buds FE true wireless earbuds featuring Bluetooth 5.4, Fast Charging, IPX5 Water Resistant, Bluetooth 5.3. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300134.jpg,https://example.com/products/300134,,Galaxy Buds FE,,,45 Hours,IPX4,,,,,,,Bluetooth 5.3,ENC,,,,,,,,,,,,,,,
300135,Samsung Galaxy Buds2 Pro,Electronics,Earbuds,Samsung,5699,6299,10,4.2,14042,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Music, Calls, Fitness, Travel",,"Bluetooth 5.3, ANC, Bluetooth 5.4, Touch Controls","Samsung Galaxy Buds2 Pro true wireless earbuds featuring Bluetooth 5.3, ANC, Bluetooth 5.4, Touch Controls. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300135.jpg,https://example.com/products/300135,,Galaxy Buds2 Pro,,,40 Hours,IPX5,,,,,,,Bluetooth 5.3,Hybrid ANC,,,,,,,,,,,,,,,
300136,OnePlus Buds 3,Electronics,Earbuds,OnePlus,1999,3499,43,4.7,11184,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Music, Calls, Fitness, Travel",,"Bluetooth 5.3, Low Latency Mode, Dual Device Pairing, Transparency Mode","OnePlus Buds 3 true wireless earbuds featuring Bluetooth 5.3, Low Latency Mode, Dual Device Pairing, Transparency Mode. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300136.jpg,https://example.com/products/300136,,Buds 3,,,30 Hours,IPX5,,,,,,,Bluetooth 5.4,Hybrid ANC,,,,,,,,,,,,,,,
300137,OnePlus Buds Pro 3,Electronics,Earbuds,OnePlus,10799,13499,20,4.8,1839,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Music, Calls, Fitness, Travel",,"ANC, Bluetooth 5.3, ENC, Fast Charging","OnePlus Buds Pro 3 true wireless earbuds featuring ANC, Bluetooth 5.3, ENC, Fast Charging. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300137.jpg,https://example.com/products/300137,,Buds Pro 3,,,30 Hours,IPX5,,,,,,,Bluetooth 5.4,Hybrid ANC,,,,,,,,,,,,,,,
300138,Noise Buds Combat X,Electronics,Earbuds,Noise,1599,4199,62,4.5,1959,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Music, Calls, Fitness, Travel",,"Dual Device Pairing, Touch Controls, ANC, IPX5 Water Resistant","Noise Buds Combat X true wireless earbuds featuring Dual Device Pairing, Touch Controls, ANC, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300138.jpg,https://example.com/products/300138,,Buds Combat X,,,45 Hours,IPX7,,,,,,,Bluetooth 5.4,Hybrid ANC,,,,,,,,,,,,,,,
300139,Realme Buds Air 6,Electronics,Earbuds,Realme,1799,2599,31,4.5,17453,In Stock,ShopWise Store,1 Year,White,,,,,,,,"Music, Calls, Fitness, Travel",,"Bluetooth 5.3, Bluetooth 5.4, Touch Controls, Low Latency Mode","Realme Buds Air 6 true wireless earbuds featuring Bluetooth 5.3, Bluetooth 5.4, Touch Controls, Low Latency Mode. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300139.jpg,https://example.com/products/300139,,Buds Air 6,,,40 Hours,IPX7,,,,,,,Bluetooth 5.3,Hybrid ANC,,,,,,,,,,,,,,,
300140,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,11799,13999,16,4.4,17228,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Music, Calls, Fitness, Travel",,"Low Latency Mode, ANC, Bluetooth 5.3, ENC","Samsung Galaxy Buds FE true wireless earbuds featuring Low Latency Mode, ANC, Bluetooth 5.3, ENC. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300140.jpg,https://example.com/products/300140,,Galaxy Buds FE,,,40 Hours,IPX5,,,,,,,Bluetooth 5.4,ANC,,,,,,,,,,,,,,,
300141,Noise Air Buds Pro,Electronics,Earbuds,Noise,2799,4399,36,4.5,11897,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Music, Calls, Fitness, Travel",,"Touch Controls, Transparency Mode, Bluetooth 5.4, ENC","Noise Air Buds Pro true wireless earbuds featuring Touch Controls, Transparency Mode, Bluetooth 5.4, ENC. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300141.jpg,https://example.com/products/300141,,Air Buds Pro,,,36 Hours,IPX7,,,,,,,Bluetooth 5.3,Hybrid ANC,,,,,,,,,,,,,,,
300142,Sony WF-XB700,Electronics,Earbuds,Sony,6499,8499,24,4.1,14869,In Stock,ShopWise Store,1 Year,White,,,,,,,,"Music, Calls, Fitness, Travel",,"Fast Charging, ANC, Bluetooth 5.4, Transparency Mode","Sony WF-XB700 true wireless earbuds featuring Fast Charging, ANC, Bluetooth 5.4, Transparency Mode. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300142.jpg,https://example.com/products/300142,,WF-XB700,,,30 Hours,IPX7,,,,,,,Bluetooth 5.4,Hybrid ANC,,,,,,,,,,,,,,,
300143,JBL Tune Buds,Electronics,Earbuds,JBL,9999,12499,20,4.2,18905,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Music, Calls, Fitness, Travel",,"ANC, Touch Controls, Bluetooth 5.3, Bluetooth 5.4","JBL Tune Buds true wireless earbuds featuring ANC, Touch Controls, Bluetooth 5.3, Bluetooth 5.4. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300143.jpg,https://example.com/products/300143,,Tune Buds,,,36 Hours,IPX5,,,,,,,Bluetooth 5.4,ANC,,,,,,,,,,,,,,,
300144,JBL Tune Buds,Electronics,Earbuds,JBL,3499,5499,36,4.1,4855,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Music, Calls, Fitness, Travel",,"ANC, Bluetooth 5.4, Touch Controls, ENC","JBL Tune Buds true wireless earbuds featuring ANC, Bluetooth 5.4, Touch Controls, ENC. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300144.jpg,https://example.com/products/300144,,Tune Buds,,,50 Hours,IPX7,,,,,,,Bluetooth 5.3,ENC,,,,,,,,,,,,,,,
300145,JBL Wave Beam,Electronics,Earbuds,JBL,12099,14799,18,4.6,6524,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Music, Calls, Fitness, Travel",,"Touch Controls, Low Latency Mode, ANC, Bluetooth 5.3","JBL Wave Beam true wireless earbuds featuring Touch Controls, Low Latency Mode, ANC, Bluetooth 5.3. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300145.jpg,https://example.com/products/300145,,Wave Beam,,,40 Hours,IPX4,,,,,,,Bluetooth 5.4,ANC,,,,,,,,,,,,,,,
300146,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,16499,18199,9,4.8,2951,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Music, Calls, Fitness, Travel",,"ENC, Bluetooth 5.3, Dual Device Pairing, Transparency Mode","Samsung Galaxy Buds FE true wireless earbuds featuring ENC, Bluetooth 5.3, Dual Device Pairing, Transparency Mode. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300146.jpg,https://example.com/products/300146,,Galaxy Buds FE,,,40 Hours,IPX5,,,,,,,Bluetooth 5.4,ENC,,,,,,,,,,,,,,,
300147,Nothing Ear (a),Electronics,Earbuds,Nothing,13699,15199,10,4.9,15871,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Music, Calls, Fitness, Travel",,"Touch Controls, Bluetooth 5.4, ENC, IPX5 Water Resistant","Nothing Ear (a) true wireless earbuds featuring Touch Controls, Bluetooth 5.4, ENC, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300147.jpg,https://example.com/products/300147,,Ear (a),,,40 Hours,IPX4,,,,,,,Bluetooth 5.4,ENC,,,,,,,,,,,,,,,
300148,boAt Airdopes 170,Electronics,Earbuds,boAt,1599,4399,64,5.0,9617,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Music, Calls, Fitness, Travel",,"Bluetooth 5.4, Transparency Mode, IPX5 Water Resistant, Low Latency Mode","boAt Airdopes 170 true wireless earbuds featuring Bluetooth 5.4, Transparency Mode, IPX5 Water Resistant, Low Latency Mode. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300148.jpg,https://example.com/products/300148,,Airdopes 170,,,45 Hours,IPX4,,,,,,,Bluetooth 5.3,Hybrid ANC,,,,,,,,,,,,,,,
300149,Realme Buds Air 6,Electronics,Earbuds,Realme,4999,5699,12,4.2,6110,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Music, Calls, Fitness, Travel",,"Transparency Mode, Bluetooth 5.3, Low Latency Mode, Touch Controls","Realme Buds Air 6 true wireless earbuds featuring Transparency Mode, Bluetooth 5.3, Low Latency Mode, Touch Controls. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300149.jpg,https://example.com/products/300149,,Buds Air 6,,,36 Hours,IPX7,,,,,,,Bluetooth 5.3,ENC,,,,,,,,,,,,,,,
300150,Noise Buds VS104,Electronics,Earbuds,Noise,3599,5599,36,4.1,17271,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Music, Calls, Fitness, Travel",,"ENC, IPX5 Water Resistant, Touch Controls, Dual Device Pairing","Noise Buds VS104 true wireless earbuds featuring ENC, IPX5 Water Resistant, Touch Controls, Dual Device Pairing. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300150.jpg,https://example.com/products/300150,,Buds VS104,,,30 Hours,IPX7,,,,,,,Bluetooth 5.3,ENC,,,,,,,,,,,,,,,
300151,Realme Buds T310,Electronics,Earbuds,Realme,2599,3099,16,4.9,11366,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Music, Calls, Fitness, Travel",,"Dual Device Pairing, IPX5 Water Resistant, Fast Charging, ANC","Realme Buds T310 true wireless earbuds featuring Dual Device Pairing, IPX5 Water Resistant, Fast Charging, ANC. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300151.jpg,https://example.com/products/300151,,Buds T310,,,50 Hours,IPX4,,,,,,,Bluetooth 5.4,Hybrid ANC,,,,,,,,,,,,,,,
300152,Noise Buds Combat X,Electronics,Earbuds,Noise,2199,4799,54,5.0,4050,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Music, Calls, Fitness, Travel",,"ANC, Transparency Mode, Touch Controls, ENC","Noise Buds Combat X true wireless earbuds featuring ANC, Transparency Mode, Touch Controls, ENC. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300152.jpg,https://example.com/products/300152,,Buds Combat X,,,30 Hours,IPX4,,,,,,,Bluetooth 5.3,ENC,,,,,,,,,,,,,,,
300153,Noise Buds Combat X,Electronics,Earbuds,Noise,2299,4099,44,4.5,333,In Stock,ShopWise Store,1 Year,White,,,,,,,,"Music, Calls, Fitness, Travel",,"IPX5 Water Resistant, Fast Charging, Bluetooth 5.4, ENC","Noise Buds Combat X true wireless earbuds featuring IPX5 Water Resistant, Fast Charging, Bluetooth 5.4, ENC. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300153.jpg,https://example.com/products/300153,,Buds Combat X,,,45 Hours,IPX5,,,,,,,Bluetooth 5.4,ENC,,,,,,,,,,,,,,,
300154,JBL Tune Buds,Electronics,Earbuds,JBL,6999,8299,16,4.5,11417,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Music, Calls, Fitness, Travel",,"Transparency Mode, Bluetooth 5.4, ANC, IPX5 Water Resistant","JBL Tune Buds true wireless earbuds featuring Transparency Mode, Bluetooth 5.4, ANC, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300154.jpg,https://example.com/products/300154,,Tune Buds,,,40 Hours,IPX4,,,,,,,Bluetooth 5.4,ENC,,,,,,,,,,,,,,,
300155,Noise Air Buds Pro,Electronics,Earbuds,Noise,3099,5899,47,4.3,4346,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Music, Calls, Fitness, Travel",,"Touch Controls, Bluetooth 5.4, Bluetooth 5.3, Low Latency Mode","Noise Air Buds Pro true wireless earbuds featuring Touch Controls, Bluetooth 5.4, Bluetooth 5.3, Low Latency Mode. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300155.jpg,https://example.com/products/300155,,Air Buds Pro,,,45 Hours,IPX5,,,,,,,Bluetooth 5.4,ANC,,,,,,,,,,,,,,,
300156,Nothing Ear,Electronics,Earbuds,Nothing,8399,9599,13,5.0,19554,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Music, Calls, Fitness, Travel",,"Bluetooth 5.3, ENC, Transparency Mode, Touch Controls","Nothing Ear true wireless earbuds featuring Bluetooth 5.3, ENC, Transparency Mode, Touch Controls. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300156.jpg,https://example.com/products/300156,,Ear,,,36 Hours,IPX7,,,,,,,Bluetooth 5.4,Hybrid ANC,,,,,,,,,,,,,,,
300157,Nothing Ear,Electronics,Earbuds,Nothing,14899,15499,4,4.6,19157,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Music, Calls, Fitness, Travel",,"Touch Controls, Low Latency Mode, Bluetooth 5.3, ANC","Nothing Ear true wireless earbuds featuring Touch Controls, Low Latency Mode, Bluetooth 5.3, ANC. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300157.jpg,https://example.com/products/300157,,Ear,,,50 Hours,IPX5,,,,,,,Bluetooth 5.3,Hybrid ANC,,,,,,,,,,,,,,,
300158,Sony WF-C700N,Electronics,Earbuds,Sony,11799,12099,2,4.8,3197,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Music, Calls, Fitness, Travel",,"Dual Device Pairing, IPX5 Water Resistant, Low Latency Mode, Transparency Mode","Sony WF-C700N true wireless earbuds featuring Dual Device Pairing, IPX5 Water Resistant, Low Latency Mode, Transparency Mode. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300158.jpg,https://example.com/products/300158,,WF-C700N,,,40 Hours,IPX7,,,,,,,Bluetooth 5.3,ANC,,,,,,,,,,,,,,,
300159,Realme Buds T310,Electronics,Earbuds,Realme,3299,5399,39,4.7,6133,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Music, Calls, Fitness, Travel",,"Dual Device Pairing, Bluetooth 5.4, IPX5 Water Resistant, Touch Controls","Realme Buds T310 true wireless earbuds featuring Dual Device Pairing, Bluetooth 5.4, IPX5 Water Resistant, Touch Controls. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300159.jpg,https://example.com/products/300159,,Buds T310,,,36 Hours,IPX5,,,,,,,Bluetooth 5.3,ENC,,,,,,,,,,,,,,,
300160,Sony WF-C700N,Electronics,Earbuds,Sony,19299,22099,13,4.8,2233,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Music, Calls, Fitness, Travel",,"Dual Device Pairing, IPX5 Water Resistant, Bluetooth 5.4, ANC","Sony WF-C700N true wireless earbuds featuring Dual Device Pairing, IPX5 Water Resistant, Bluetooth 5.4, ANC. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300160.jpg,https://example.com/products/300160,,WF-C700N,,,45 Hours,IPX7,,,,,,,Bluetooth 5.4,Hybrid ANC,,,,,,,,,,,,,,,
300161,Noise Buds VS104,Electronics,Earbuds,Noise,3499,3899,10,4.4,8787,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Music, Calls, Fitness, Travel",,"Transparency Mode, Bluetooth 5.4, Bluetooth 5.3, Touch Controls","Noise Buds VS104 true wireless earbuds featuring Transparency Mode, Bluetooth 5.4, Bluetooth 5.3, Touch Controls. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300161.jpg,https://example.com/products/300161,,Buds VS104,,,30 Hours,IPX7,,,,,,,Bluetooth 5.3,Hybrid ANC,,,,,,,,,,,,,,,
300162,OnePlus Buds Pro 3,Electronics,Earbuds,OnePlus,11499,12899,11,4.8,7441,In Stock,ShopWise Store,1 Year,White,,,,,,,,"Music, Calls, Fitness, Travel",,"ENC, Low Latency Mode, Bluetooth 5.3, ANC","OnePlus Buds Pro 3 true wireless earbuds featuring ENC, Low Latency Mode, Bluetooth 5.3, ANC. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300162.jpg,https://example.com/products/300162,,Buds Pro 3,,,36 Hours,IPX5,,,,,,,Bluetooth 5.3,ENC,,,,,,,,,,,,,,,
300163,Nothing Ear (a),Electronics,Earbuds,Nothing,7799,9599,19,4.1,13237,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Music, Calls, Fitness, Travel",,"ENC, Transparency Mode, ANC, Dual Device Pairing","Nothing Ear (a) true wireless earbuds featuring ENC, Transparency Mode, ANC, Dual Device Pairing. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300163.jpg,https://example.com/products/300163,,Ear (a),,,40 Hours,IPX4,,,,,,,Bluetooth 5.3,Hybrid ANC,,,,,,,,,,,,,,,
300164,Sony WF-XB700,Electronics,Earbuds,Sony,5099,5599,9,4.2,18482,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Music, Calls, Fitness, Travel",,"ANC, Fast Charging, Dual Device Pairing, Low Latency Mode","Sony WF-XB700 true wireless earbuds featuring ANC, Fast Charging, Dual Device Pairing, Low Latency Mode. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300164.jpg,https://example.com/products/300164,,WF-XB700,,,40 Hours,IPX4,,,,,,,Bluetooth 5.4,ANC,,,,,,,,,,,,,,,
300165,Noise Buds Combat X,Electronics,Earbuds,Noise,3799,6599,42,4.8,18960,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Music, Calls, Fitness, Travel",,"Low Latency Mode, Dual Device Pairing, Bluetooth 5.4, Transparency Mode","Noise Buds Combat X true wireless earbuds featuring Low Latency Mode, Dual Device Pairing, Bluetooth 5.4, Transparency Mode. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300165.jpg,https://example.com/products/300165,,Buds Combat X,,,36 Hours,IPX4,,,,,,,Bluetooth 5.4,Hybrid ANC,,,,,,,,,,,,,,,
300166,Nothing Ear,Electronics,Earbuds,Nothing,12899,13999,8,4.4,5759,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Music, Calls, Fitness, Travel",,"Low Latency Mode, Fast Charging, Dual Device Pairing, Transparency Mode","Nothing Ear true wireless earbuds featuring Low Latency Mode, Fast Charging, Dual Device Pairing, Transparency Mode. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300166.jpg,https://example.com/products/300166,,Ear,,,30 Hours,IPX5,,,,,,,Bluetooth 5.3,Hybrid ANC,,,,,,,,,,,,,,,
300167,OnePlus Buds Pro 3,Electronics,Earbuds,OnePlus,7799,10599,26,4.4,3709,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Music, Calls, Fitness, Travel",,"Touch Controls, Bluetooth 5.4, IPX5 Water Resistant, Bluetooth 5.3","OnePlus Buds Pro 3 true wireless earbuds featuring Touch Controls, Bluetooth 5.4, IPX5 Water Resistant, Bluetooth 5.3. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300167.jpg,https://example.com/products/300167,,Buds Pro 3,,,50 Hours,IPX4,,,,,,,Bluetooth 5.3,Hybrid ANC,,,,,,,,,,,,,,,
300168,Noise Air Buds Pro,Electronics,Earbuds,Noise,3199,5699,44,4.7,5779,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Music, Calls, Fitness, Travel",,"Low Latency Mode, Fast Charging, ENC, Bluetooth 5.3","Noise Air Buds Pro true wireless earbuds featuring Low Latency Mode, Fast Charging, ENC, Bluetooth 5.3. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300168.jpg,https://example.com/products/300168,,Air Buds Pro,,,50 Hours,IPX5,,,,,,,Bluetooth 5.4,ANC,,,,,,,,,,,,,,,
300169,Noise Air Buds Pro,Electronics,Earbuds,Noise,4499,5399,17,4.7,7410,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Music, Calls, Fitness, Travel",,"IPX5 Water Resistant, Transparency Mode, Bluetooth 5.4, Dual Device Pairing","Noise Air Buds Pro true wireless earbuds featuring IPX5 Water Resistant, Transparency Mode, Bluetooth 5.4, Dual Device Pairing. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300169.jpg,https://example.com/products/300169,,Air Buds Pro,,,36 Hours,IPX5,,,,,,,Bluetooth 5.4,Hybrid ANC,,,,,,,,,,,,,,,
300170,Noise Buds Combat X,Electronics,Earbuds,Noise,4399,5699,23,4.9,19610,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Music, Calls, Fitness, Travel",,"ANC, Touch Controls, ENC, Dual Device Pairing","Noise Buds Combat X true wireless earbuds featuring ANC, Touch Controls, ENC, Dual Device Pairing. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300170.jpg,https://example.com/products/300170,,Buds Combat X,,,50 Hours,IPX4,,,,,,,Bluetooth 5.3,Hybrid ANC,,,,,,,,,,,,,,,
300171,OnePlus Nord Buds 3,Electronics,Earbuds,OnePlus,5899,6799,13,4.0,117,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Music, Calls, Fitness, Travel",,"Bluetooth 5.4, ANC, Dual Device Pairing, Fast Charging","OnePlus Nord Buds 3 true wireless earbuds featuring Bluetooth 5.4, ANC, Dual Device Pairing, Fast Charging. Ideal for music, calls, workouts and travel.",https://example.com/images/earbuds/300171.jpg,https://example.com/products/300171,,Nord Buds 3,,,30 Hours,IPX7,,,,,,,Bluetooth 5.4,ANC,,,,,,,,,,,,,,,
